Trial,Cue,Stimulus,Temperature,Prediction,Quality,Rating,PredictionRT,QualityRT,RatingRT,StimulusDetection,Participant,Session
31,1,1,49,NaN,1,63.28125,NaN,0.883845500000461,1.56401180000103,1,10,1
32,0,0,46.6045586927018,1,0,46.6145833333333,1.28949490000377,2.00139869999839,1.32998049999878,1,10,1
33,1,1,49,1,1,61.1979166666667,0.934901499997068,0.61749509999936,1.4487522000054,1,10,1
34,0,0,46.6045586927018,1,0,38.0208333333333,2.13566069999797,1.58707779999531,3.81391020000592,1,10,1
35,1,1,49,1,1,69.53125,1.45305840000219,0.70330880000256,1.76457120000123,1,10,1
36,0,0,46.6045586927018,1,1,51.8229166666667,1.12474659999862,1.73400409999886,2.06366229999549,1,10,1
37,1,0,46.6045586927018,1,1,50.78125,1.57162909999897,0.465172000003804,0.998056099997484,1,10,1
38,1,1,49,1,1,74.21875,0.993347199997515,0.611823799998092,0.981365799998457,1,10,1
39,0,0,46.6045586927018,1,0,49.7395833333333,2.59613260000333,0.590121599998383,0.797955900001398,1,10,1
40,0,1,49,1,1,50.78125,1.95989239999471,0.72606960000121,1.73020299999916,1,10,1
41,1,0,46.6045586927018,0,0,28.6458333333333,1.77989969999908,0.606673000002047,2.06444020000345,1,10,1
42,1,0,46.6045586927018,0,0,34.375,1.05168670000421,0.693732899999304,1.11361140000372,1,10,1
43,0,1,49,1,1,59.8958333333333,0.94206480000139,0.918539999998757,1.68212520000088,1,10,1
44,1,1,49,0,1,61.1979166666667,0.61029850000341,0.482114899998123,1.51371030000155,1,10,1
45,0,1,49,0,1,68.75,2.49872559999494,0.509502500004601,1.06552210000518,1,10,1
46,0,1,49,1,1,70.0520833333333,0.872627699995064,0.993873900006292,1.51357229999849,1,10,1
47,0,0,46.6045586927018,1,0,40.1041666666667,0.900876799998514,0.43001920000097,1.89740480000182,1,10,1
48,0,1,49,0,1,57.8125,1.10382830000162,0.474482300000091,0.964546099996369,1,10,1
49,1,0,46.6045586927018,1,0,27.0833333333333,2.10647000000608,0.532282600004692,1.29820149999432,1,10,1
50,1,1,49,0,1,57.03125,1.53193679999822,0.337944800005062,1.46392679999553,1,10,1
51,0,0,46.6045586927018,1,0,20.0520833333333,1.11604110000189,1.52904139999737,2.96405070000037,1,10,1
52,1,0,46.6045586927018,1,0,29.9479166666667,1.68960030000017,0.567341100002523,0.947749899998598,1,10,1
53,1,0,46.6045586927018,0,0,26.0416666666667,1.34387880000577,0.450619499999448,1.71419269999751,1,10,1
54,0,1,49,1,1,64.0625,0.904180199999246,0.465623700001743,1.2974710999988,1,10,1
55,1,0,46.6045586927018,0,0,22.9166666666667,1.30237019999913,0.852792699995916,0.681244599996717,1,10,1
56,1,0,46.6045586927018,0,0,22.65625,1.15697519999958,1.01823039999726,0.897651100000076,1,10,1
57,0,1,49,1,1,55.7291666666667,2.19708159999573,0.678308900001866,0.948213099996792,1,10,1
58,0,1,49,1,1,55.46875,0.944057400003658,1.19974419999926,0.647369700003765,1,10,1
59,1,1,49,0,1,72.3958333333333,1.39700799999991,0.334710399998585,0.980656200001249,1,10,1
60,0,1,49,1,1,58.59375,1.57581650000066,0.70436950000294,1.39732240000012,1,10,1
61,1,0,46.6045586927018,0,0,28.90625,1.62848300000041,0.382184000001871,1.21463689999655,1,10,1
62,1,0,46.6045586927018,0,0,14.3229166666667,1.02298529999825,0.69641099999717,0.680499000001873,1,10,1
63,0,0,46.6045586927018,1,0,22.1354166666667,0.948594400004367,0.622519199998351,0.531233900001098,1,10,1
64,1,0,46.6045586927018,0,0,16.6666666666667,3.04184450000321,1.24295990000246,1.01397890000226,1,10,1
65,0,1,49,0,1,56.5104166666667,3.20340139999462,0.436613700003363,1.74746489999961,1,10,1
66,0,1,49,1,1,60.15625,0.625391299996409,0.957748100001481,1.3645727999974,1,10,1
67,1,0,46.6045586927018,0,0,13.0208333333333,1.26435820000188,0.456462600006489,1.33092069999839,1,10,1
68,1,1,49,0,1,54.6875,1.47470450000401,0.577514800002973,1.48139220000303,1,10,1
69,0,0,46.6045586927018,1,0,24.4791666666667,0.909236999999848,0.713015499997709,1.59776920000149,1,10,1
70,1,0,46.6045586927018,1,0,20.8333333333333,0.877891299998737,0.367700599999807,1.21409129999665,1,10,1
71,0,1,49,0,1,63.8020833333333,1.6213396000021,0.38253750000149,2.39664079999784,1,10,1
72,1,0,46.6045586927018,0,0,41.9270833333333,0.858881299995119,0.551190999998653,0.980242899997393,1,10,1
73,0,1,49,1,1,54.6875,0.763617100004922,0.629128400003538,0.88089979999495,1,10,1
74,1,0,46.6045586927018,0,0,23.4375,0.715720899999724,0.314462199996342,0.880830399997649,1,10,1
75,1,0,46.6045586927018,0,0,28.3854166666667,1.04355560000113,0.440509799998836,0.481258599997091,1,10,1
76,0,1,49,1,1,58.8541666666667,1.08888039999874,0.550528600004327,0.68062299999292,1,10,1
77,0,1,49,1,1,62.5,1.12263769999845,0.818659299999126,1.21396980000281,1,10,1
78,1,0,46.6045586927018,0,0,33.0729166666667,0.958515300000727,0.380193800003326,1.06419630000164,1,10,1
79,0,1,49,1,1,66.1458333333333,0.861726099996304,0.542893300000287,0.997966200004157,1,10,1
80,0,1,49,1,1,60.9375,1.08533909999824,0.732344200005173,0.864300699999148,1,10,1
81,1,1,49,0,1,66.40625,0.651083900003869,0.348312699999951,1.58067440000013,1,10,1
82,1,1,49,1,1,78.3854166666667,1.23994210000092,0.706385299999965,1.31466089999594,1,10,1
83,1,0,46.6045586927018,1,0,40.1041666666667,0.95541790000425,0.340865300000587,1.24793589999899,1,10,1
84,0,0,46.6045586927018,1,0,14.3229166666667,0.614920100000745,1.1576428000044,0.61437190000288,1,10,1
85,1,1,49,0,1,57.2916666666667,0.781593699997757,0.373550899996189,0.961753100003989,1,10,1
86,0,0,46.6045586927018,0,0,43.75,1.57073759999912,3.25288030000229,1.71345859999565,1,10,1
87,0,0,46.6045586927018,0,1,32.8125,2.30851080000139,0.494962299999315,2.09731379999721,1,10,1
88,1,1,49,1,1,66.1458333333333,1.26526449999801,0.465394699996978,1.23135840000032,1,10,1
89,0,0,46.6045586927018,1,0,34.375,0.989899600004719,0.638666400001966,0.913849199998367,1,10,1
90,1,1,49,1,1,64.0625,0.759065400001418,0.830514999994193,0.914348400001472,1,10,1
91,1,1,49,1,1,65.8854166666667,1.53039390000049,0.612389000001713,1.76384810000309,1,10,1
92,0,0,46.6045586927018,0,0,36.71875,1.41579950000596,0.301028000001679,1.84729149999475,1,10,1
93,1,1,49,1,1,64.84375,1.26468350000505,1.03753940000024,1.93135269999766,1,10,1
94,0,1,49,1,1,63.28125,1.71997159999592,0.742443699993601,1.51428869999654,1,10,1
95,1,1,49,1,1,59.1145833333333,1.04652329999954,0.622453600000881,0.764239100004488,1,10,1
96,0,0,46.6045586927018,1,0,31.5104166666667,0.847084399996675,2.44433039999421,0.815433099996881,1,10,1
97,1,1,49,1,1,57.5520833333333,1.90735499999573,0.325500799997826,1.1478403000001,1,10,1
98,0,1,49,0,1,60.4166666666667,1.62000299999636,0.387529700004961,1.46453420000034,1,10,1
99,0,0,46.6045586927018,1,1,50.78125,1.05104849999771,0.44102600000042,2.6145045000012,1,10,1
100,1,0,46.6045586927018,1,0,27.34375,1.45110270000441,0.366227300000901,1.06398630000331,1,10,1
101,1,0,46.6045586927018,0,0,33.8541666666667,2.51149659999646,0.746863499996834,1.19752750000043,1,10,1
102,1,1,49,0,1,53.3854166666667,0.903047200001311,0.283107200004451,0.597413899995445,1,10,1
103,1,1,49,1,1,57.8125,0.626673799997661,0.817897600005381,1.11458459999994,1,10,1
104,0,0,46.6045586927018,0,0,23.9583333333333,1.81405779999477,0.4303327000016,1.04758340000262,1,10,1
105,0,0,46.6045586927018,0,1,46.3541666666667,1.29546139999729,0.314307300002838,2.21397609999985,1,10,1
106,0,0,46.6045586927018,1,0,37.5,0.637149200003478,0.716848399999435,0.947941899998114,1,10,1
107,1,1,49,1,1,57.03125,0.870629600001848,0.518854599999031,0.881191500004206,1,10,1
108,0,0,46.6045586927018,0,0,34.8958333333333,0.76307590000215,0.627009299998463,0.830097999998543,1,10,1
109,1,1,49,1,1,55.9895833333333,0.619369799998822,0.671766999999818,1.53081999999995,1,10,1
110,0,0,46.6045586927018,0,0,23.6979166666667,1.13615489999938,0.407185100004426,0.931205799999589,1,10,1
111,1,1,49,1,1,61.71875,0.515632999995432,0.429412400000729,0.68130630000087,1,10,1
112,0,0,46.6045586927018,0,0,25.2604166666667,0.739699999998265,0.641669399999955,1.36399769999844,1,10,1
113,0,1,49,0,1,57.5520833333333,0.874279600000591,0.43109469999763,0.730872200001613,1,10,1
114,1,1,49,1,1,59.1145833333333,0.740364199999021,0.513705699995626,0.730564800003776,1,10,1
115,0,0,46.6045586927018,1,0,26.0416666666667,1.02634750000288,2.01837030000024,1.28050240000448,1,10,1
116,1,0,46.6045586927018,1,0,24.21875,0.662336000001233,0.513119199997163,1.41403710000304,1,10,1
117,1,1,49,0,1,69.0104166666667,0.709897499997169,0.340991800003394,0.897090899998148,1,10,1
118,0,1,49,0,1,63.28125,1.59110019999935,0.490748700001859,0.694990400006645,1,10,1
119,0,0,46.6045586927018,1,0,30.2083333333333,0.831118299996888,3.30552850000095,1.7469304000042,1,10,1
120,0,0,46.6045586927018,1,0,16.1458333333333,1.2846744999988,1.21960850000323,1.16435530000308,1,10,1
121,1,1,49,1,1,54.6875,0.733972299996822,0.565091199998278,1.46459329999925,1,10,1
122,0,1,49,0,1,58.0729166666667,0.36532779999834,0.571782999999414,1.03104410000378,1,10,1
123,0,0,46.6045586927018,1,0,32.03125,1.63705159999517,0.246885000000475,1.09787599999981,1,10,1
124,1,0,46.6045586927018,1,1,63.0208333333333,0.944274200002837,0.663289799995255,0.71471439999732,1,10,1
125,0,1,49,0,1,70.8333333333333,2.46800610000355,0.584640200002468,1.44800389999727,1,10,1
126,1,0,46.6045586927018,1,1,60.15625,2.29144159999851,0.757093699998222,0.547428099998797,1,10,1
127,0,1,49,1,1,63.28125,1.05083860000013,0.321752700001525,1.14680090000184,1,10,1
128,1,0,46.6045586927018,1,1,51.3020833333333,1.79277079999883,2.13247520000004,0.814656800001103,1,10,1
129,1,0,46.6045586927018,1,0,32.5520833333333,0.535902600000554,0.246678299998166,0.714230300000054,1,10,1
130,0,1,49,1,1,69.53125,1.65565079999942,0.859080000001995,0.547698599999421,1,10,1
131,0,1,49,1,1,59.6354166666667,0.479824199996074,0.381608899995626,1.314552799995,1,10,1
132,1,1,49,0,1,68.4895833333333,1.33656959999644,0.411790500002098,1.29780339999706,1,10,1
133,1,0,46.6045586927018,1,0,30.7291666666667,0.630016299997806,1.6341390000016,2.43083350000234,1,10,1
134,0,0,46.6045586927018,1,1,64.3229166666667,0.903538500002469,0.355467100001988,1.81167629999982,1,10,1
135,0,0,46.6045586927018,1,0,32.5520833333333,0.532596600001852,2.76609180000378,0.747582000003604,1,10,1
136,1,1,49,0,1,67.7083333333333,1.52147870000044,0.462812199999462,0.681145700000343,1,10,1
137,1,1,49,1,1,68.75,2.97930310000083,0.614319400003296,1.04871130000538,1,10,1
138,0,0,46.6045586927018,0,0,17.1875,0.851173900002323,0.903136399996583,1.14789049999672,1,10,1
139,1,1,49,1,1,65.8854166666667,0.828496800000721,0.522863599995617,0.68098800000007,1,10,1
140,0,0,46.6045586927018,1,0,25.5208333333333,1.63964040000428,0.770672799997556,3.04496000000654,1,10,1
141,0,1,49,0,1,60.15625,1.32982469999843,0.361645099997986,0.730775700001686,1,10,1
142,0,1,49,1,1,66.1458333333333,0.515334199997596,0.92862459999742,0.897412099999201,1,10,1
143,0,0,46.6045586927018,1,0,41.9270833333333,1.05422589999944,1.60129400000005,1.11402240000461,1,10,1
144,1,0,46.6045586927018,0,0,43.4895833333333,2.2414856999967,0.40770650000195,1.16421439999976,1,10,1
145,1,0,46.6045586927018,0,0,35.9375,1.00324900000123,0.442195600000559,1.01441770000383,1,10,1
146,0,1,49,1,1,64.5833333333333,0.656513699999778,0.855309999999008,2.49737649999588,1,10,1
147,1,1,49,0,1,55.7291666666667,2.62588219999452,2.54568109999673,2.88035140000284,1,10,1
148,1,0,46.6045586927018,0,0,21.875,2.73914660000446,1.13889819999895,1.76458860000275,1,10,1
149,0,1,49,1,1,63.0208333333333,1.18454760000168,0.536393800000951,1.66350139999849,1,10,1
150,1,0,46.6045586927018,0,0,18.4895833333333,1.12046189999819,0.536769199999981,1.24789489999966,1,10,1
151,0,0,46.6045586927018,1,0,29.4270833333333,1.06003500000224,0.32207699999708,0.947099699995306,1,10,1
152,0,1,49,0,1,68.4895833333333,0.588012999993225,0.575775999997859,1.7633285999982,1,10,1
153,1,1,49,0,1,63.28125,1.44396219999908,0.892772299994249,0.896853099999134,1,10,1
154,1,1,49,1,1,64.3229166666667,0.456178299995372,1.3640377000047,0.947440399999323,1,10,1
155,0,0,46.6045586927018,0,0,45.3125,1.1733951999995,1.24094070000137,1.03099420000217,1,10,1
156,1,1,49,1,1,63.28125,1.19874990000244,0.29252919999999,0.930717300005199,1,10,1
157,0,0,46.6045586927018,0,0,31.5104166666667,2.35152010000456,0.769716700000572,0.965425599999435,1,10,1
158,0,0,46.6045586927018,1,0,30.9895833333333,1.47656419999839,0.703596499995911,0.798031999998784,1,10,1
159,1,0,46.6045586927018,1,0,21.3541666666667,1.1243570000006,0.282561500003794,0.546952600001532,1,10,1
160,1,1,49,0,1,61.4583333333333,1.95511969999643,0.64788750000298,0.964111100001901,1,10,1
-0,1,1,50.1099920212751,1,1,32.5520833333333,2.1823485000059,0.508320799912326,3.49740540003404,1,10,2
-0,0,0,46.9380807936663,0,0,13.0208333333333,1.08753649995197,0.507614300004207,2.46356509998441,1,10,2
-0,1,1,50.1099920212751,1,1,23.4375,1.95834809995722,0.743515599984676,2.14700800005812,1,10,2
-0,0,0,46.9380807936663,0,0,4.42708333333333,0.548860799986869,0.44808949995786,1.34814089990687,1,10,2
-0,1,1,50.1099920212751,1,1,15.1041666666667,0.990378099959344,0.465522100101225,2.32845949998591,1,10,2
-0,0,0,46.9380807936663,0,0,9.375,1.09221519995481,0.516588700003922,1.41417239990551,1,10,2
-0,1,0,46.9380807936663,1,0,10.6770833333333,0.602573000011034,0.477352000074461,2.23086440004408,1,10,2
-0,1,0,46.9380807936663,0,0,10.15625,1.35125009994954,0.408994600060396,2.79723699996248,1,10,2
-0,0,1,50.1099920212751,1,1,19.53125,2.35909749998245,0.425463500083424,1.91350889997557,1,10,2
0,0,1,50.1099920212751,1,1,19.7916666666667,0.735095400013961,0.562238899990916,2.86453470005654,1,10,2
1,1,0,46.9380807936663,0,0,8.59375,3.03653329994995,0.527695599943399,2.06410809990484,1,10,2
2,1,0,46.9380807936663,0,0,8.07291666666667,1.18010620004497,0.41620730003342,1.48123250005301,1,10,2
3,1,0,46.9380807936663,0,0,10.4166666666667,0.565488299936987,0.783098899992183,2.53078769997228,1,10,2
4,0,0,46.9380807936663,1,0,3.90625,0.883426400017925,0.496901700040326,1.96444999997038,1,10,2
5,1,1,50.1099920212751,0,1,18.2291666666667,1.55361040006392,0.51979469996877,1.23124630004168,1,10,2
6,1,0,46.9380807936663,1,0,7.03125,1.58846550004091,0.434645500034094,1.79788520000875,1,10,2
7,0,1,50.1099920212751,0,1,18.2291666666667,1.44304429995827,0.601186600048095,1.29735070001334,1,10,2
8,0,1,50.1099920212751,1,1,19.0104166666667,0.459092899924144,0.494173300103284,2.03064410004299,1,10,2
9,0,1,50.1099920212751,1,1,15.8854166666667,0.369441799935885,0.593844200018793,1.14775529992767,1,10,2
10,0,1,50.1099920212751,1,1,16.9270833333333,0.587372899986804,0.523637700011022,1.44803359999787,1,10,2
11,0,0,46.9380807936663,1,0,13.5416666666667,0.717722300090827,0.454048600047827,1.99792200000957,1,10,2
12,1,1,50.1099920212751,1,1,19.0104166666667,1.74701259995345,0.556961999973282,1.83071220002603,1,10,2
13,1,1,50.1099920212751,1,1,19.53125,0.373966599931009,0.372440399951302,1.39783399994485,1,10,2
14,0,1,50.1099920212751,0,1,26.8229166666667,1.2885342000518,0.434536200016737,1.34773619996849,1,10,2
15,0,0,46.9380807936663,1,0,17.1875,0.988149799988605,0.544705700012855,1.98073219996877,1,10,2
16,0,0,46.9380807936663,0,0,15.625,1.23039769998286,0.3685660000192,1.19790100003593,1,10,2
17,1,1,50.1099920212751,1,1,26.5625,0.890341299935244,0.435226799920201,0.863756700069644,1,10,2
18,1,1,50.1099920212751,1,1,19.2708333333333,0.649323000106961,0.496285100001842,1.51455959992018,1,10,2
19,0,0,46.9380807936663,0,0,13.28125,0.640424499986693,0.492424599942751,1.53108500002418,1,10,2
20,1,0,46.9380807936663,1,0,8.59375,2.25339759991039,0.335905199986883,0.980527700041421,1,10,2
21,0,1,50.1099920212751,1,1,18.4895833333333,1.09992069995496,0.540223499992862,2.48096820001956,1,10,2
22,0,1,50.1099920212751,1,1,24.7395833333333,0.757153399987146,0.450450400006957,1.54778409993742,1,10,2
23,1,0,46.9380807936663,0,0,14.3229166666667,0.573646000004373,0.609118200023659,1.54728249995969,1,10,2
24,0,0,46.9380807936663,1,0,5.98958333333333,3.76985089993104,0.280896100099199,1.1974676999962,1,10,2
25,0,1,50.1099920212751,0,1,20.0520833333333,0.584150900016539,0.57219019997865,1.68098229996394,1,10,2
26,0,1,50.1099920212751,1,1,22.65625,0.545561600010842,0.678199699963443,1.58164840005338,1,10,2
27,0,1,50.1099920212751,1,1,37.2395833333333,1.40138719999231,0.530235899961554,2.11443940002937,1,10,2
28,1,0,46.9380807936663,0,0,10.4166666666667,1.5380055999849,0.462701600044966,1.76344670006074,1,10,2
29,1,0,46.9380807936663,0,0,10.15625,0.485959499957971,0.247969000018202,1.81427840003744,1,10,2
30,0,1,50.1099920212751,1,1,17.96875,0.513291999930516,0.550753799965605,1.86388119996991,1,10,2
31,0,1,50.1099920212751,1,1,32.8125,0.60586550005246,0.42398870002944,1.84873680002056,1,10,2
32,1,0,46.9380807936663,0,0,10.15625,1.77347679995,1.45494389999658,1.76459469995461,1,10,2
33,1,1,50.1099920212751,0,1,19.2708333333333,0.991397500038147,0.523355800076388,2.64726850006264,1,10,2
34,0,1,50.1099920212751,1,1,28.125,1.24379849992692,0.474691199953668,1.59799249994103,1,10,2
35,1,0,46.9380807936663,1,0,8.33333333333333,0.872312300023623,0.969649499980733,1.29774389998056,1,10,2
36,0,1,50.1099920212751,1,1,35.6770833333333,0.624182299943641,0.534994600107893,2.26362680003513,1,10,2
37,1,0,46.9380807936663,0,0,8.07291666666667,1.27080379996914,0.355858499999158,2.49734960007481,1,10,2
38,1,0,46.9380807936663,0,0,10.4166666666667,0.588559000054374,0.736581100034527,2.56387649988756,1,10,2
39,0,1,50.1099920212751,1,1,22.65625,1.03769759996794,0.459454700001515,1.91431489994284,1,10,2
40,1,1,50.1099920212751,0,1,19.0104166666667,1.76993700000457,0.408341400092468,1.63127839996014,1,10,2
41,0,1,50.1099920212751,0,1,22.3958333333333,1.40142819995526,0.33983559999615,1.79737960000057,1,10,2
42,0,1,50.1099920212751,1,1,26.8229166666667,0.800461200065911,0.426646500010975,2.24654059996828,1,10,2
43,1,0,46.9380807936663,1,0,8.33333333333333,1.15351969993208,0.2168159999419,1.01449029997457,1,10,2
44,1,0,46.9380807936663,0,0,11.71875,1.01696659997106,0.324498699977994,1.39717779995408,1,10,2
45,1,0,46.9380807936663,0,0,6.77083333333333,0.519325300003402,0.278239500010386,0.878163199988194,1,10,2
46,1,0,46.9380807936663,0,0,5.46875,0.448893200024031,0.386028499924578,1.24771630007308,1,10,2
47,0,1,50.1099920212751,1,1,34.8958333333333,0.496914000017568,0.437543399981223,1.9142911999952,1,10,2
48,1,1,50.1099920212751,0,1,29.9479166666667,2.58711920003407,0.995953999925405,1.54730139998719,1,10,2
49,0,0,46.9380807936663,1,0,7.8125,0.53694290004205,0.252639400074258,1.84743299998809,1,10,2
50,1,0,46.9380807936663,1,0,7.8125,0.417727199965157,0.288900599931367,1.41440110001713,1,10,2
51,0,1,50.1099920212751,1,1,22.1354166666667,1.73725210002158,0.427597200032324,1.13125700003002,1,10,2
52,0,1,50.1099920212751,1,1,31.7708333333333,0.569079900044017,0.449196400004439,1.74783789995126,1,10,2
53,1,1,50.1099920212751,0,1,34.375,0.881850400008261,0.391832099994645,1.83032619999722,1,10,2
54,1,0,46.9380807936663,1,0,14.0625,0.66370320005808,0.300651700003073,1.94785600004252,1,10,2
55,1,0,46.9380807936663,0,0,13.28125,0.558105600066483,0.319880799972452,1.63050159998238,1,10,2
56,0,1,50.1099920212751,1,1,30.9895833333333,1.38188859994989,0.436275399988517,1.64859510003589,1,10,2
57,1,0,46.9380807936663,0,0,14.0625,1.46122009993996,0.270211099996231,2.96364790003281,1,10,2
58,0,0,46.9380807936663,1,0,8.33333333333333,0.479500700021163,0.298801500000991,2.34795779990964,1,10,2
59,0,0,46.9380807936663,0,0,6.25,1.336864800076,0.278779700049199,1.13126189995091,1,10,2
60,1,0,46.9380807936663,NaN,0,7.03125,NaN,0.37908880005125,1.43195159989409,1,10,2
61,0,0,46.9380807936663,1,0,11.71875,1.14764570002444,0.420054999995045,1.51400510000531,1,10,2
62,0,0,46.9380807936663,0,0,7.29166666666667,1.02127400005702,0.44503890001215,2.69771870004479,1,10,2
63,0,0,46.9380807936663,0,0,8.59375,1.57018469995819,0.70113359997049,0.697950399946421,1,10,2
64,1,1,50.1099920212751,0,1,35.6770833333333,1.01633040001616,0.386337999952957,2.08099180005956,1,10,2
65,0,1,50.1099920212751,0,1,32.2916666666667,0.958210799959488,0.777739599929191,1.49705310002901,1,10,2
66,0,0,46.9380807936663,1,0,18.2291666666667,0.495265800040215,0.269242399954237,1.61386510008015,1,10,2
67,1,1,50.1099920212751,1,1,29.6875,0.403794799931347,0.869564900058322,1.86541980004404,1,10,2
68,1,1,50.1099920212751,0,1,25.78125,2.16008560010232,0.976331600104459,1.46404829993844,1,10,2
69,1,1,50.1099920212751,1,1,25.78125,0.543141099973582,0.632870199973695,1.66401849989779,1,10,2
70,0,0,46.9380807936663,0,0,7.03125,0.86100290005561,0.40251490008086,1.29671989998315,1,10,2
71,1,0,46.9380807936663,1,0,10.6770833333333,0.505422900081612,0.282148199970834,1.1646749000065,1,10,2
72,1,1,50.1099920212751,0,1,25.78125,0.722115100012161,0.490745200077072,1.8807357000187,1,10,2
73,1,1,50.1099920212751,0,1,23.4375,1.21489960001782,0.63325509999413,2.53063199995086,1,10,2
74,1,0,46.9380807936663,1,0,12.5,0.362914699944668,0.428080699988641,1.4965419000946,1,10,2
75,0,0,46.9380807936663,1,0,8.85416666666667,0.714453499997035,0.534054599935189,1.04868420003913,1,10,2
76,1,0,46.9380807936663,0,0,13.5416666666667,0.489946400048211,0.433598799980246,1.36412740009837,1,10,2
77,0,0,46.9380807936663,0,0,8.85416666666667,1.83566270000301,0.355674999998882,0.947620799997821,1,10,2
78,1,1,50.1099920212751,0,1,27.6041666666667,1.42517040006351,0.257098100031726,1.1478524999693,1,10,2
79,1,1,50.1099920212751,0,1,24.4791666666667,1.31437949999236,0.380164499976672,1.32775559998117,1,10,2
80,0,0,46.9380807936663,1,0,11.71875,1.74956880009267,0.634596800082363,2.24823150003795,1,10,2
81,1,0,46.9380807936663,1,0,12.2395833333333,0.653121399926022,0.309490200015716,0.813899300061166,1,10,2
82,1,1,50.1099920212751,0,1,21.3541666666667,1.0532689000247,0.3980295000365,1.98124420002569,1,10,2
83,0,0,46.9380807936663,0,0,15.1041666666667,0.385082299937494,0.369404299999587,1.08069169998635,1,10,2
84,1,1,50.1099920212751,1,1,24.4791666666667,0.476099499966949,0.435334200039506,1.03012349992059,1,10,2
85,0,0,46.9380807936663,0,0,13.0208333333333,0.651623900048435,0.3865409999853,1.31445920001715,1,10,2
86,0,0,46.9380807936663,0,0,14.84375,0.622804200043902,0.29153100005351,0.881141699966975,1,10,2
87,0,0,46.9380807936663,0,0,14.5833333333333,0.713092499994673,0.316907200030982,2.84788629994728,1,10,2
88,1,1,50.1099920212751,1,1,27.34375,0.341251300065778,0.633017900050618,1.38075160002336,1,10,2
89,1,1,50.1099920212751,1,1,27.8645833333333,0.805522999959067,0.35143329994753,2.43060880003031,1,10,2
90,1,1,50.1099920212751,1,1,30.9895833333333,1.67072019993793,0.388977900031023,3.09633800003212,1,10,2
91,0,1,50.1099920212751,0,1,35.15625,1.0891505999025,0.260212399996817,2.21452559996396,1,10,2
92,0,0,46.9380807936663,1,0,23.6979166666667,0.824445000034757,0.410702600027435,2.53092129994184,1,10,2
93,0,1,50.1099920212751,0,1,29.9479166666667,0.61626159993466,0.356360999983735,1.66422649996821,1,10,2
94,0,0,46.9380807936663,1,0,17.4479166666667,1.92774119996466,0.56783810001798,2.5807763999328,1,10,2
95,0,0,46.9380807936663,0,0,8.33333333333333,0.74646080005914,0.255751100019552,0.597413299954496,1,10,2
96,1,1,50.1099920212751,1,1,32.8125,1.03937609994318,0.316764399991371,1.98096389998682,1,10,2
97,0,0,46.9380807936663,0,0,7.29166666666667,0.393488100031391,0.254740600008518,1.43072730000131,1,10,2
98,1,1,50.1099920212751,1,1,23.1770833333333,0.440683599910699,1.67324320005719,1.04753740003798,1,10,2
99,1,1,50.1099920212751,1,1,36.71875,0.476695200079121,0.363012700108811,1.64691740006674,1,10,2
100,0,1,50.1099920212751,1,1,35.6770833333333,2.50321789993905,0.49700080009643,2.09735759999603,1,10,2
101,1,0,46.9380807936663,0,0,18.4895833333333,0.860585400019772,0.298986400011927,2.18085160001647,1,10,2
102,0,1,50.1099920212751,1,1,25.5208333333333,0.927069899975322,0.558300300035626,1.21464509994257,1,10,2
103,1,0,46.9380807936663,0,0,11.4583333333333,0.681538700009696,0.238934300024994,1.36502210004255,1,10,2
104,1,0,46.9380807936663,0,0,4.42708333333333,1.24778570001945,0.238024799968116,3.01390429993626,1,10,2
105,0,1,50.1099920212751,1,1,35.9375,0.474949999945238,0.288926600012928,2.56392909993883,1,10,2
106,0,0,46.9380807936663,1,1,19.2708333333333,2.05426550004631,3.25323239993304,1.44764090003446,1,10,2
107,0,1,50.1099920212751,1,1,35.6770833333333,0.692323700059205,0.362285599927418,1.01431260001846,1,10,2
108,0,1,50.1099920212751,1,1,44.2708333333333,0.451596300001256,0.308031000080518,1.94463219994213,1,10,2
109,1,1,50.1099920212751,0,1,41.9270833333333,0.594682599999942,0.3773067999864,1.84795179998036,1,10,2
110,1,0,46.9380807936663,1,0,12.2395833333333,0.579644899931736,0.257432600017637,1.11438420007471,1,10,2
111,1,1,50.1099920212751,0,1,31.25,0.444112200057134,0.430706500075758,1.28075330005959,1,10,2
112,1,1,50.1099920212751,1,1,40.1041666666667,0.6669503999874,0.308730500051752,1.66372840001713,1,10,2
113,0,0,46.9380807936663,1,0,11.1979166666667,1.62253920000512,0.27727069996763,1.2975248999428,1,10,2
114,0,0,46.9380807936663,0,0,5.20833333333333,1.1052522000391,0.285629999940284,1.29782079998404,1,10,2
115,0,1,50.1099920212751,0,1,41.6666666666667,0.515989099978469,0.344627999933437,1.89772080001421,1,10,2
116,1,0,46.9380807936663,1,0,12.7604166666667,1.29407569998875,0.275518900016323,1.83133089996409,1,10,2
117,1,1,50.1099920212751,0,1,39.3229166666667,1.23240510001779,0.39167559996713,1.83073169994168,1,10,2
118,0,0,46.9380807936663,1,0,11.4583333333333,1.35429739998654,0.344174199970439,1.19782250002027,1,10,2
119,1,1,50.1099920212751,1,1,40.3645833333333,0.366266900091432,0.506426300038584,2.46444540005177,1,10,2
120,0,0,46.9380807936663,1,0,11.71875,2.50284700002521,0.3622020999901,2.14857870002743,1,10,2
121,1,1,50.1099920212751,1,1,29.4270833333333,1.09670270001516,0.49986420001369,1.34746059996542,1,10,2
